
6.615558238676878533e-01 8.514988227517218400e-01 2.460636917649835348e+06 2.713656240913077795e+02 1.343613267749791191e+02 3.408203550129300652e+00
6.615541680791753310e-01 8.514990602405753117e-01 2.460636917628770228e+06 2.713656231281363489e+02 1.343613327487993274e+02 3.408199250070042208e+00
6.615564700312543955e-01 8.514987151477401151e-01 2.460636917660113424e+06 2.713656319262798888e+02 1.343613177069270535e+02 3.408206566306704932e+00
6.615596831327122951e-01 8.514981865218826940e-01 2.460636917684161104e+06 2.713656122974650202e+02 1.343613071385069873e+02 3.408216914153149979e+00
6.615715022701195158e-01 8.514965225985915431e-01 2.460636917817506008e+06 2.713656021893579009e+02 1.343612704610258390e+02 3.408259723764943239e+00
6.615607330989072832e-01 8.514980709195135722e-01 2.460636917696691584e+06 2.713656003472923999e+02 1.343613188637885969e+02 3.408218391546570025e+00
6.615482765152018718e-01 8.514998899166487112e-01 2.460636917555418797e+06 2.713656047479908011e+02 1.343613686652280705e+02 3.408173540201728358e+00
6.615516835864173606e-01 8.514994519440277632e-01 2.460636917604839895e+06 2.713656174585623830e+02 1.343613555931053440e+02 3.408187799004113394e+00
6.615544626865281774e-01 8.514990605003126545e-01 2.460636917637665290e+06 2.713656188849176374e+02 1.343613445108348401e+02 3.408197832541348227e+00
6.615583581617514586e-01 8.514984436144543700e-01 2.460636917667961679e+06 2.713655991136181456e+02 1.343613306270295027e+02 3.408210651508093214e+00
6.615508334217089503e-01 8.514995042148553184e-01 2.460636917590567842e+06 2.713656217629462049e+02 1.343613442387528210e+02 3.408184440199409693e+00
6.615594054757649722e-01 8.514982679331111193e-01 2.460636917684467509e+06 2.713656163731444053e+02 1.343613108502862872e+02 3.408217688043236659e+00
6.615614195049530633e-01 8.514979914711269249e-01 2.460636917705262545e+06 2.713655994126482369e+02 1.343613187880752378e+02 3.408221419255210716e+00
6.615581856272220174e-01 8.514984207249189918e-01 2.460636917672845069e+06 2.713656208338414899e+02 1.343613116033743609e+02 3.408211046449160619e+00
